sumprefix.gpu-vec,49000,4864,10240,793344
randsum.gpu-vec,51000,7424,26112,1067008
sumprefix.gpu-vec,51000,5120,13056,801536
randsum.gpu-vec,53000,9472,22784,1315584
sumprefix.gpu-vec,53000,5632,11264,808448
randsum.gpu-vec,55000,8192,25856,1157120
sumprefix.gpu-vec,55000,6400,11264,860416
randsum.gpu-vec,57000,7680,25344,1274112
sumprefix.gpu-vec,57000,5120,12544,930560
randsum.gpu-vec,59000,7680,25088,1319680
sumprefix.gpu-vec,59000,6144,13056,903936
randsum.gpu-vec,61000,8704,25856,1331200
sumprefix.gpu-vec,61000,5888,13312,938752
randsum.gpu-vec,63000,8192,28928,1328384
sumprefix.gpu-vec,63000,5888,15360,1012480
randsum.gpu-vec,65000,8704,29440,1459712
sumprefix.gpu-vec,65000,5888,15872,1006080
randsum.gpu-vec,67000,8448,32256,1431296
sumprefix.gpu-vec,67000,6144,16384,1035520
randsum.gpu-vec,69000,8448,29952,1463296
sumprefix.gpu-vec,69000,5888,16640,1133056
randsum.gpu-vec,71000,8960,34816,1536768
sumprefix.gpu-vec,71000,6656,17664,1149952
randsum.gpu-vec,73000,8448,38400,1657856
sumprefix.gpu-vec,73000,6144,19712,1134592
randsum.gpu-vec,75000,7936,39936,1595392
sumprefix.gpu-vec,75000,5632,18944,1176832
randsum.gpu-vec,77000,7168,58112,1707520
sumprefix.gpu-vec,77000,5888,19456,1277440
randsum.gpu-vec,79000,7424,40960,1785088
sumprefix.gpu-vec,79000,5632,20992,1232640
randsum.gpu-vec,81000,7680,41216,1838080
sumprefix.gpu-vec,81000,5888,21248,1340416
randsum.gpu-vec,83000,8448,48640,1816320
sumprefix.gpu-vec,83000,6912,21760,1376256
randsum.gpu-vec,85000,7680,46336,1939456
sumprefix.gpu-vec,85000,6400,20224,1394944
randsum.gpu-vec,87000,7936,44032,1897216
sumprefix.gpu-vec,87000,6144,23552,1446912
randsum.gpu-vec,89000,7936,49920,2012416
sumprefix.gpu-vec,89000,7168,25088,1439488
randsum.gpu-vec,91000,8192,57344,2067456
sumprefix.gpu-vec,91000,7680,27648,1491712
randsum.gpu-vec,93000,9472,54784,2102528
sumprefix.gpu-vec,93000,7936,26624,1457664
randsum.gpu-vec,95000,10240,54528,2043392
sumprefix.gpu-vec,95000,7680,32512,1538304
randsum.gpu-vec,97000,10240,57856,2194944
sumprefix.gpu-vec,97000,8192,32000,1540864
randsum.gpu-vec,99000,11008,59136,2193408
sumprefix.gpu-vec,99000,8704,32512,1675776
randsum.gpu-vec,1000,7936,768,52736
sumprefix.gpu-vec,1000,512,512,65280
randsum.gpu-vec,3000,8704,256,139264
sumprefix.gpu-vec,3000,256,256,84736
randsum.gpu-vec,5000,6144,256,169984
sumprefix.gpu-vec,5000,256,256,111872
randsum.gpu-vec,7000,2816,256,204032
sumprefix.gpu-vec,7000,256,0,155904
randsum.gpu-vec,9000,2560,512,262656
