mac,sumprefix,65536,0,5120,790016
mac,randsum,1048576,6912,630016,20777984
mac,sumprefix,1048576,1024,594944,12916992
mac,randsum,4194304,8960,3631104,94105856
mac,sumprefix,4194304,1024,2586112,52294912
mac,randsum,256,1024,6144,7936
mac,sumprefix,256,1024,0,3072
mac,randsum,65536,8960,4864,1313792
mac,sumprefix,65536,1024,3072,784896
mac,randsum,1048576,7936,655872,20844032
mac,sumprefix,1048576,1024,616960,13057024
mac,randsum,4194304,6912,4550912,83213056
mac,sumprefix,4194304,3072,2278912,54115072
mac,randsum,256,0,6912,9984
mac,sumprefix,256,0,1024,3840
mac,randsum,65536,8960,4096,1291008
mac,sumprefix,65536,768,3072,764160
mac,randsum,1048576,6912,727808,20830976
mac,sumprefix,1048576,1024,615936,13133056
mac,randsum,4194304,8960,3508992,85664000
mac,sumprefix,4194304,1024,2242048,52190976
mac,randsum,256,0,5888,8960
mac,sumprefix,256,0,1024,3840
mac,randsum,65536,8192,3072,1304832
mac,sumprefix,65536,0,5120,787968
mac,randsum,1048576,6912,711936,20990976
mac,sumprefix,1048576,1024,658944,16946176
mac,randsum,4194304,6144,3532032,84160768
mac,sumprefix,4194304,1024,2234112,52105984
mac,randsum,256,2048,13056,18944
mac,sumprefix,256,1024,1024,5120
mac,randsum,65536,24064,6144,1587968
mac,sumprefix,65536,1024,5888,764928
mac,randsum,1048576,11008,950016,21036032
slurm,randsum,256,512,256,9216
slurm,sumprefix,256,256,256,11520
slurm,randsum,65536,15104,63744,2758144
slurm,sumprefix,65536,9728,22016,1538560
slurm,randsum,1048576,24320,547328,32717568
slurm,sumprefix,1048576,9728,347904,16641024
slurm,randsum,4194304,13312,1760512,85960704
slurm,sumprefix,4194304,9728,1224192,68535808
slurm,randsum,256,512,256,10496
slurm,sumprefix,256,256,256,13312
slurm,randsum,65536,15616,60672,2889728
slurm,sumprefix,65536,8448,19968,1528832
slurm,randsum,1048576,16128,529152,32730368
slurm,sumprefix,1048576,8192,308992,16608000
slurm,randsum,4194304,12800,1770240,85439488
slurm,sumprefix,4194304,9472,1236224,68550144
slurm,randsum,256,1024,512,13568
slurm,sumprefix,256,256,256,16640
slurm,randsum,65536,22272,59392,3812352
slurm,sumprefix,65536,9216,20736,1562880
slurm,randsum,1048576,29184,534528,32787456
slurm,sumprefix,1048576,9472,311296,16974336
slurm,randsum,4194304,13056,1760256,85806336
slurm,sumprefix,4194304,10752,1227008,69679616
slurm,randsum,256,1024,512,14848
slurm,sumprefix,256,512,256,18432
slurm,randsum,65536,23296,54528,3328512
slurm,sumprefix,65536,8448,20224,1540352
slurm,randsum,1048576,15104,531456,32762880
slurm,sumprefix,1048576,18688,323840,16676608
slurm,randsum,4194304,13312,1756416,85528832
slurm,sumprefix,4194304,10496,1221888,68828416
slurm,randsum,256,1280,256,15872
slurm,sumprefix,256,256,256,20224
slurm,randsum,65536,25856,55552,2855680
slurm,sumprefix,65536,10496,22528,1520128
slurm,randsum,1048576,15872,532992,32708096
slurm,sumprefix,1048576,8704,327424,16608000
slurm,randsum,4194304,13056,1793280,85737472
slurm,sumprefix,4194304,9984,1220608,68361216
slurm,randsum,256,768,256,11264
slurm,sumprefix,256,512,256,14080
slurm,randsum,65536,18432,55296,3243264
slurm,sumprefix,65536,8960,21504,1526528
slurm,randsum,1048576,17408,521728,32673536
slurm,sumprefix,1048576,8704,335104,16604928
slurm,randsum,4194304,13824,1722112,85551616
slurm,sumprefix,4194304,10240,1230336,68499712
slurm,randsum,256,768,512,10240
slurm,sumprefix,256,256,0,12032
slurm,randsum,65536,15360,54784,2881536
slurm,sumprefix,65536,8448,20992,1540352
slurm,randsum,1048576,15104,536064,33092096
slurm,sumprefix,1048576,8704,307200,16797696
slurm,randsum,4194304,13568,1758464,86575616
slurm,sumprefix,4194304,9984,1153024,69158144
slurm,randsum,256,1024,256,16128
slurm,sumprefix,256,512,256,20480
slurm,randsum,65536,16384,61440,2651648
slurm,sumprefix,65536,10496,22784,1517056
slurm,randsum,1048576,16128,538880,32683264
slurm,sumprefix,1048576,8192,307200,16566528
slurm,randsum,4194304,15872,1798656,85380352
slurm,sumprefix,4194304,9728,1165312,68172288
slurm,randsum,256,768,256,10496
slurm,sumprefix,256,256,0,13312
slurm,randsum,65536,17920,59648,2702848
slurm,sumprefix,65536,11264,20992,1530112
slurm,randsum,1048576,16128,539136,32688640
slurm,sumprefix,1048576,8448,320512,16700928
slurm,randsum,4194304,15872,1768704,85748224
slurm,sumprefix,4194304,9984,1247232,68139520
slurm,randsum,256,1024,512,14592
slurm,sumprefix,256,512,256,18176
slurm,randsum,65536,23808,57088,3062784
slurm,sumprefix,65536,11008,20992,1521664
slurm,randsum,1048576,15872,535040,32704000
slurm,sumprefix,1048576,8448,302848,16559872
slurm,randsum,4194304,12544,1840128,85356032
slurm,sumprefix,4194304,9984,1161216,68351232
slurm,randsum,256,768,256,11264
slurm,sumprefix,256,256,256,14080
slurm,randsum,65536,17920,62208,3224320
slurm,sumprefix,65536,8704,20224,1521664
slurm,randsum,1048576,18432,528384,32702208
slurm,sumprefix,1048576,8960,301824,16559616
slurm,randsum,4194304,13312,1822720,85304064
slurm,sumprefix,4194304,10240,1265920,68183808
mac+vec,randsum,256,1024,7168,8960
mac+vec,sumprefix,256,13056,1024,4096
mac+vec,randsum,65536,15104,8960,1458944
mac+vec,sumprefix,65536,1024,8192,1293056
mac+vec,randsum,1048576,7936,979968,26309888
mac+vec,sumprefix,1048576,1024,594176,23275008
mac+vec,randsum,4194304,7936,3528960,95739136
mac+vec,sumprefix,4194304,3072,2484992,55574016
mac+vec,randsum,256,1024,11008,14080
mac+vec,sumprefix,256,1024,0,5120
mac+vec,randsum,65536,12032,9984,1359104
mac+vec,sumprefix,65536,1024,5888,864000
mac+vec,randsum,1048576,8960,761856,30209024
mac+vec,sumprefix,1048576,1024,577024,14275072
mac+vec,randsum,4194304,13824,4047872,119574016
mac+vec,sumprefix,4194304,1024,2434048,56549888
mac+vec,randsum,256,1024,7168,8960
mac+vec,sumprefix,256,0,0,3840
mac+vec,randsum,65536,8960,6912,1426176
mac+vec,sumprefix,65536,0,5888,794880
mac+vec,randsum,1048576,6912,654080,20959232
mac+vec,sumprefix,1048576,1024,604928,13372160
mac+vec,randsum,4194304,8192,3661056,87737856
mac+vec,sumprefix,4194304,8192,2331904,57359104
mac+vec,randsum,256,0,6912,11008
mac+vec,sumprefix,256,0,0,4096
mac+vec,randsum,65536,7936,6144,1505024
mac+vec,sumprefix,65536,1024,5120,779008
mac+vec,randsum,1048576,8192,538880,20739840
mac+vec,sumprefix,1048576,1024,582912,13019136
mac+vec,randsum,4194304,11008,3409920,84271104
mac+vec,sumprefix,4194304,3072,2531072,66137088
mac+vec,randsum,256,0,11008,13056
mac+vec,sumprefix,256,0,1024,4864
mac+vec,randsum,65536,18944,7936,1886208
mac+vec,sumprefix,65536,0,5120,1184000
mac+vec,randsum,1048576,8960,711936,23180032
mac+vec,sumprefix,1048576,1024,553984,14414080
mac+vec,randsum,4194304,9984,4078080,89007872
mac+vec,sumprefix,4194304,1024,2701824,52235008
mac+vec,randsum,256,0,7168,9984
mac+vec,sumprefix,256,0,0,3072
mac+vec,randsum,65536,9984,6144,1406976
mac+vec,sumprefix,65536,1024,5888,785920
mac+vec,randsum,1048576,8960,544000,20452096
mac+vec,sumprefix,1048576,1024,481024,12979968
mac+vec,randsum,4194304,9984,3833856,86873856
mac+vec,sumprefix,4194304,0,2138112,60176128
mac+vec,randsum,256,0,6144,8960
mac+vec,sumprefix,256,1024,2048,3072
mac+vec,randsum,65536,11008,6144,1288960
mac+vec,sumprefix,65536,1024,4864,776192
mac+vec,randsum,1048576,6912,596992,25008896
mac+vec,sumprefix,1048576,1024,468992,13515008
mac+vec,randsum,4194304,7168,4702976,85207808
mac+vec,sumprefix,4194304,2816,2423808,63186944
mac+vec,randsum,256,0,5888,8960
mac+vec,sumprefix,256,0,0,3072
mac+vec,randsum,65536,7936,2816,1280000
mac+vec,sumprefix,65536,1024,4096,792064
mac+vec,randsum,1048576,7168,777984,20449792
mac+vec,sumprefix,1048576,768,620800,17794048
mac+vec,randsum,4194304,9984,4054016,84285952
mac+vec,sumprefix,4194304,1024,2370048,55288064
mac+vec,randsum,256,0,5888,8960
mac+vec,sumprefix,256,768,0,3072
mac+vec,randsum,65536,7936,5888,1288192
mac+vec,sumprefix,65536,1024,3840,763904
mac+vec,randsum,1048576,7936,678144,21056000
mac+vec,sumprefix,1048576,19968,622080,14316032
mac+vec,randsum,4194304,8960,3842048,89289984
mac+vec,sumprefix,4194304,1024,2637056,66658816
slurm+vec,randsum,256,0,12032,13824
slurm+vec,sumprefix,256,0,1024,3840
slurm+vec,randsum,65536,13056,7168,1499904
slurm+vec,sumprefix,65536,1024,5888,774912
slurm+vec,randsum,1048576,8192,813824,24823808
slurm+vec,sumprefix,1048576,1024,572928,16210944
slurm+vec,randsum,4194304,11008,4875008,101057792
slurm+vec,sumprefix,4194304,2048,2675968,56688896
slurm+vec,randsum,256,1024,512,12288
slurm+vec,sumprefix,256,256,256,15104
slurm+vec,randsum,65536,19200,61696,3490560
slurm+vec,sumprefix,65536,8704,20736,1517056
slurm+vec,randsum,1048576,16384,530176,32691456
slurm+vec,sumprefix,1048576,8704,307968,16540928
slurm+vec,randsum,4194304,14080,1804544,85387776
slurm+vec,sumprefix,4194304,10240,1170688,68199168
slurm+vec,randsum,256,768,512,10752
slurm+vec,sumprefix,256,256,256,13056
slurm+vec,randsum,65536,15616,61440,3005184
slurm+vec,sumprefix,65536,11008,20736,1515776
slurm+vec,randsum,1048576,16128,523776,32653056
slurm+vec,sumprefix,1048576,8192,313600,16727296
slurm+vec,randsum,4194304,13824,1826304,85407488
slurm+vec,sumprefix,4194304,9472,1226752,68575488
slurm+vec,randsum,256,512,512,10496
slurm+vec,sumprefix,256,256,0,13312
slurm+vec,randsum,65536,17920,64512,3014912
slurm+vec,sumprefix,65536,9216,20480,1527296
slurm+vec,randsum,1048576,27136,548608,32669440
slurm+vec,sumprefix,1048576,8704,321024,16712448
slurm+vec,randsum,4194304,13568,1788160,85808640
slurm+vec,sumprefix,4194304,10240,1245184,68173312
slurm+vec,randsum,256,1024,512,15360
slurm+vec,sumprefix,256,512,256,18176
slurm+vec,randsum,65536,23296,58112,4072704
slurm+vec,sumprefix,65536,10496,22784,1539840
slurm+vec,randsum,1048576,16384,553216,32827904
slurm+vec,sumprefix,1048576,7936,296704,16702464
slurm+vec,randsum,4194304,15104,1754624,86222592
slurm+vec,sumprefix,4194304,10752,1169664,68606976
slurm+vec,randsum,256,1024,512,13312
slurm+vec,sumprefix,256,256,256,12288
slurm+vec,randsum,65536,15360,65280,2841344
slurm+vec,sumprefix,65536,8704,20992,1527808
slurm+vec,randsum,1048576,18176,523264,32687872
slurm+vec,sumprefix,1048576,8704,296960,16671744
slurm+vec,randsum,4194304,12800,1754880,85563136
slurm+vec,sumprefix,4194304,9472,1163520,68147456
slurm+vec,randsum,256,1536,256,26880
slurm+vec,sumprefix,256,512,256,13056
slurm+vec,randsum,65536,15616,59904,3040000
slurm+vec,sumprefix,65536,8448,22784,1519872
slurm+vec,randsum,1048576,18688,524800,32668160
slurm+vec,sumprefix,1048576,8960,309248,16586752
slurm+vec,randsum,4194304,13312,1778432,85364224
slurm+vec,sumprefix,4194304,11264,1171968,68267776
slurm+vec,randsum,256,1024,512,14848
slurm+vec,sumprefix,256,512,256,19200
slurm+vec,randsum,65536,22528,63744,3653376
slurm+vec,sumprefix,65536,9472,22016,1554176
slurm+vec,randsum,1048576,17920,527616,32659968
slurm+vec,sumprefix,1048576,9216,311040,16935936
slurm+vec,randsum,4194304,12544,1772544,85637376
slurm+vec,sumprefix,4194304,10240,1229568,69487360
slurm+vec,randsum,256,1024,256,12032
slurm+vec,sumprefix,256,512,256,15104
slurm+vec,randsum,65536,20224,59392,3464192
slurm+vec,sumprefix,65536,8448,20224,1530368
slurm+vec,randsum,1048576,16128,523520,32730624
slurm+vec,sumprefix,1048576,9216,304128,16690944
slurm+vec,randsum,4194304,13312,1706240,85400576
slurm+vec,sumprefix,4194304,9728,1170944,68682240
slurm+vec,randsum,256,1024,512,16128
slurm+vec,sumprefix,256,512,256,20480
slurm+vec,randsum,65536,17408,54784,2626560
slurm+vec,sumprefix,65536,8960,20480,1527296
slurm+vec,randsum,1048576,17152,522240,32674048
slurm+vec,sumprefix,1048576,8192,305152,16580864
slurm+vec,randsum,4194304,12800,1752832,85380608
slurm+vec,sumprefix,4194304,10496,1261568,68254208
slurm+vec,randsum,256,1024,256,13568
slurm+vec,sumprefix,256,256,256,16640
slurm+vec,randsum,65536,21248,59904,3532032
slurm+vec,sumprefix,65536,8448,19968,1519872
slurm+vec,randsum,1048576,18688,524544,32920832
slurm+vec,sumprefix,1048576,8960,301824,16573440
slurm+vec,randsum,4194304,13568,1736704,85405952
slurm+vec,sumprefix,4194304,10496,1168128,68177664
slurm+vec+opt,randsum,256,1024,256,12800
slurm+vec+opt,sumprefix,256,512,0,12288
slurm+vec+opt,randsum,65536,20224,58624,3410176
slurm+vec+opt,sumprefix,65536,10752,22784,1174784
slurm+vec+opt,randsum,1048576,16128,524800,29857536
slurm+vec+opt,sumprefix,1048576,8448,295424,13006848
slurm+vec+opt,randsum,4194304,13568,1742592,78268160
slurm+vec+opt,sumprefix,4194304,9728,1179136,53800704
slurm+vec+opt,randsum,256,512,256,9728
slurm+vec+opt,sumprefix,256,256,256,9728
slurm+vec+opt,randsum,65536,16128,58368,2762240
slurm+vec+opt,sumprefix,65536,8960,20736,1190144
slurm+vec+opt,randsum,1048576,15616,529664,29852672
slurm+vec+opt,sumprefix,1048576,8448,306176,12937472
slurm+vec+opt,randsum,4194304,13056,1762560,78165760
slurm+vec+opt,sumprefix,4194304,9984,1230848,53743872
slurm+vec+opt,randsum,256,512,256,9984
slurm+vec+opt,sumprefix,256,256,256,9728
slurm+vec+opt,randsum,65536,15616,60672,2787840
slurm+vec+opt,sumprefix,65536,8704,21504,1171712
slurm+vec+opt,randsum,1048576,17152,528640,29836800
slurm+vec+opt,sumprefix,1048576,8448,325120,12951296
slurm+vec+opt,randsum,4194304,12800,1752832,78254336
slurm+vec+opt,sumprefix,4194304,9472,1219584,53696768
slurm+vec+opt,randsum,256,768,256,11520
slurm+vec+opt,sumprefix,256,256,256,12032
slurm+vec+opt,randsum,65536,20224,56064,3156480
slurm+vec+opt,sumprefix,65536,8448,20480,1174528
slurm+vec+opt,randsum,1048576,16384,541696,29863168
slurm+vec+opt,sumprefix,1048576,8448,321024,12935168
slurm+vec+opt,randsum,4194304,13568,1729792,77984768
slurm+vec+opt,sumprefix,4194304,9472,1160960,54062080
slurm+vec+opt,randsum,256,512,256,11008
slurm+vec+opt,sumprefix,256,512,256,10752
slurm+vec+opt,randsum,65536,18432,62464,2724864
slurm+vec+opt,sumprefix,65536,9216,22016,1175552
slurm+vec+opt,randsum,1048576,16384,530176,29859584
slurm+vec+opt,sumprefix,1048576,8192,321792,12993280
slurm+vec+opt,randsum,4194304,12288,1733376,78269952
slurm+vec+opt,sumprefix,4194304,9984,1157120,53869568
slurm+vec+opt,randsum,256,1024,512,15616
slurm+vec+opt,sumprefix,256,512,256,15360
slurm+vec+opt,randsum,65536,24832,67584,3948544
slurm+vec+opt,sumprefix,65536,8704,22528,1183232
slurm+vec+opt,randsum,1048576,27136,529408,29831680
slurm+vec+opt,sumprefix,1048576,8704,318208,12971520
slurm+vec+opt,randsum,4194304,12800,1721600,77934848
slurm+vec+opt,sumprefix,4194304,10496,1216768,53554432
slurm+vec+opt,randsum,256,1024,512,16640
slurm+vec+opt,sumprefix,256,512,256,15360
slurm+vec+opt,randsum,65536,24320,59136,4059136
slurm+vec+opt,sumprefix,65536,8704,20736,1192192
slurm+vec+opt,randsum,1048576,15616,522240,31776256
slurm+vec+opt,sumprefix,1048576,8960,297728,13275904
slurm+vec+opt,randsum,4194304,12544,1709312,83074048
slurm+vec+opt,sumprefix,4194304,9216,1152768,54468352
slurm+vec+opt,randsum,256,512,512,9984
slurm+vec+opt,sumprefix,256,256,0,9728
slurm+vec+opt,randsum,65536,17408,60672,2729984
slurm+vec+opt,sumprefix,65536,8960,20992,1176832
slurm+vec+opt,randsum,1048576,16640,524288,29849344
slurm+vec+opt,sumprefix,1048576,8960,325376,12939008
slurm+vec+opt,randsum,4194304,13824,1769472,77985024
slurm+vec+opt,sumprefix,4194304,9984,1153024,54059520
slurm+vec+opt,randsum,256,512,256,10240
slurm+vec+opt,sumprefix,256,256,256,10240
slurm+vec+opt,randsum,65536,17152,62464,2745344
slurm+vec+opt,sumprefix,65536,9216,20736,1181952
slurm+vec+opt,randsum,1048576,27904,517888,29843712
slurm+vec+opt,sumprefix,1048576,9216,293888,13008128
slurm+vec+opt,randsum,4194304,12288,1767936,78041344
slurm+vec+opt,sumprefix,4194304,10496,1148416,54079488
slurm+vec+opt,randsum,256,768,256,9984
slurm+vec+opt,sumprefix,256,512,0,9728
slurm+vec+opt,randsum,65536,16640,56832,2787328
slurm+vec+opt,sumprefix,65536,8192,19456,1171968
slurm+vec+opt,randsum,1048576,15616,519168,29872896
slurm+vec+opt,sumprefix,1048576,8448,304896,13100032
slurm+vec+opt,randsum,4194304,13568,1705728,78759936
slurm+vec+opt,sumprefix,4194304,9728,1196800,53640704
mac+vec+opt,randsum,256,1024,5888,7936
mac+vec+opt,sumprefix,256,0,0,2048
mac+vec+opt,randsum,65536,8960,4864,1228032
mac+vec+opt,sumprefix,65536,0,7168,613888
mac+vec+opt,randsum,1048576,15872,685824,24624896
mac+vec+opt,sumprefix,1048576,1024,486144,10350848
mac+vec+opt,randsum,4194304,7168,5650944,79448064
mac+vec+opt,sumprefix,4194304,1024,2745088,42612992
mac+vec+opt,randsum,256,1024,6144,8960
mac+vec+opt,sumprefix,256,1024,0,1792
mac+vec+opt,randsum,65536,8960,5120,1190912
mac+vec+opt,sumprefix,65536,1024,4096,635136
mac+vec+opt,randsum,1048576,6912,601856,19316992
mac+vec+opt,sumprefix,1048576,1024,599040,10448896
mac+vec+opt,randsum,4194304,9984,4188160,76793088
mac+vec+opt,sumprefix,4194304,1024,2536960,43428096
mac+vec+opt,randsum,256,0,5888,8960
mac+vec+opt,sumprefix,256,1024,1024,2048
mac+vec+opt,randsum,65536,8960,4864,1202176
mac+vec+opt,sumprefix,65536,1024,4096,634880
mac+vec+opt,randsum,1048576,6912,648192,19145984
mac+vec+opt,sumprefix,1048576,1024,560128,10298112
mac+vec+opt,randsum,4194304,9984,3225088,77318912
mac+vec+opt,sumprefix,4194304,1024,2108928,41541120
mac+vec+opt,randsum,256,1024,5888,7936
mac+vec+opt,sumprefix,256,0,0,3072
mac+vec+opt,randsum,65536,7936,4096,1182976
mac+vec+opt,sumprefix,65536,0,3840,635136
mac+vec+opt,randsum,1048576,7168,538112,19100928
mac+vec+opt,sumprefix,1048576,768,728064,10535168
mac+vec+opt,randsum,4194304,9984,3045888,80308224
mac+vec+opt,sumprefix,4194304,1024,2326016,45209088
mac+vec+opt,randsum,256,1024,6144,8192
mac+vec+opt,sumprefix,256,1024,1024,2048
mac+vec+opt,randsum,65536,9216,3840,1197824
mac+vec+opt,sumprefix,65536,0,5120,613120
mac+vec+opt,randsum,1048576,9216,640000,19105024
mac+vec+opt,sumprefix,1048576,1024,640000,10498048
mac+vec+opt,randsum,4194304,7936,3812096,80657920
mac+vec+opt,sumprefix,4194304,1024,2309120,41255936
mac+vec+opt,randsum,256,1024,5888,7936
mac+vec+opt,sumprefix,256,0,0,2048
mac+vec+opt,randsum,65536,7936,3072,1181184
mac+vec+opt,sumprefix,65536,0,4096,613120
mac+vec+opt,randsum,1048576,7936,544000,19056128
mac+vec+opt,sumprefix,1048576,1024,490240,10331136
mac+vec+opt,randsum,4194304,8960,3074048,76726016
mac+vec+opt,sumprefix,4194304,0,2281984,41964032
mac+vec+opt,randsum,256,0,7168,11008
mac+vec+opt,sumprefix,256,1024,0,1792
mac+vec+opt,randsum,65536,8960,4096,1199104
mac+vec+opt,sumprefix,65536,1024,3072,630016
mac+vec+opt,randsum,1048576,7168,679168,19027968
mac+vec+opt,sumprefix,1048576,1024,474880,10486016
mac+vec+opt,randsum,4194304,8960,3860224,75976960
mac+vec+opt,sumprefix,4194304,1024,2381056,41507072
mac+vec+opt,randsum,256,1024,4864,7936
mac+vec+opt,sumprefix,256,0,1024,3072
mac+vec+opt,randsum,65536,7936,2816,1202176
mac+vec+opt,sumprefix,65536,0,5120,613888
mac+vec+opt,randsum,1048576,7936,637952,19217152
mac+vec+opt,sumprefix,1048576,0,562944,10312960
mac+vec+opt,randsum,4194304,9216,3936000,76966912
mac+vec+opt,sumprefix,4194304,1024,2297088,41478144
mac+vec+opt,randsum,256,1024,5888,9984
mac+vec+opt,sumprefix,256,0,1024,3072
mac+vec+opt,randsum,65536,8960,3072,1206016
mac+vec+opt,sumprefix,65536,0,3072,614144
mac+vec+opt,randsum,1048576,5888,642048,19122944
mac+vec+opt,sumprefix,1048576,1024,569856,10513920
mac+vec+opt,randsum,4194304,6912,3035904,76523008
mac+vec+opt,sumprefix,4194304,0,1871104,41689856
mac+vec+opt,randsum,256,1024,5888,7936
mac+vec+opt,sumprefix,256,0,768,2048
mac+vec+opt,randsum,65536,8960,4096,1184000
mac+vec+opt,sumprefix,65536,0,3072,613888
mac+vec+opt,randsum,1048576,6912,645120,19149056
mac+vec+opt,sumprefix,1048576,1024,567040,10447872
mac+vec+opt,randsum,4194304,8960,4046848,76156160
mac+vec+opt,sumprefix,4194304,1024,2315008,44107008
slurm+ompsimd,randsum,256,512,256,10240
slurm+ompsimd,sumprefix,256,512,256,12544
slurm+ompsimd,randsum,65536,16640,58368,2874368
slurm+ompsimd,sumprefix,65536,11520,21248,1556224
slurm+ompsimd,randsum,1048576,15872,529152,32845568
slurm+ompsimd,sumprefix,1048576,8448,292608,16963328
slurm+ompsimd,randsum,4194304,12288,1827072,86514944
slurm+ompsimd,sumprefix,4194304,9728,1165312,69842432
slurm+ompsimd,randsum,256,512,256,10496
slurm+ompsimd,sumprefix,256,256,256,13056
slurm+ompsimd,randsum,65536,15872,64768,2693632
slurm+ompsimd,sumprefix,65536,11264,22784,1557248
slurm+ompsimd,randsum,1048576,15360,534272,32868608
slurm+ompsimd,sumprefix,1048576,8192,300032,16870912
slurm+ompsimd,randsum,4194304,14592,1737472,86245376
slurm+ompsimd,sumprefix,4194304,9728,1166592,69378048
slurm+ompsimd,randsum,256,768,256,11776
slurm+ompsimd,sumprefix,256,512,256,13824
slurm+ompsimd,randsum,65536,18944,58880,3325440
slurm+ompsimd,sumprefix,65536,8960,20480,1548544
slurm+ompsimd,randsum,1048576,17408,521216,32876800
slurm+ompsimd,sumprefix,1048576,8192,311552,16998400
slurm+ompsimd,randsum,4194304,12288,1705472,86619904
slurm+ompsimd,sumprefix,4194304,9728,1219584,69245440
slurm+ompsimd,randsum,256,768,256,12544
slurm+ompsimd,sumprefix,256,256,256,15104
slurm+ompsimd,randsum,65536,19456,56576,3195392
slurm+ompsimd,sumprefix,65536,8448,20992,1615360
slurm+ompsimd,randsum,1048576,17920,519680,32946688
slurm+ompsimd,sumprefix,1048576,8192,307200,17542912
slurm+ompsimd,randsum,4194304,12544,1770240,86264064
slurm+ompsimd,sumprefix,4194304,10496,1227264,71282432
slurm+ompsimd,randsum,256,1024,512,15104
slurm+ompsimd,sumprefix,256,256,256,18944
slurm+ompsimd,randsum,65536,30208,54016,3129088
slurm+ompsimd,sumprefix,65536,11008,20480,1546496
slurm+ompsimd,randsum,1048576,15360,513024,32841216
slurm+ompsimd,sumprefix,1048576,8448,299520,16939776
slurm+ompsimd,randsum,4194304,13824,1706496,86189312
slurm+ompsimd,sumprefix,4194304,9728,1151232,69345280
slurm+ompsimd,randsum,256,768,512,13824
slurm+ompsimd,sumprefix,256,512,256,17920
slurm+ompsimd,randsum,65536,20736,56064,2899200
slurm+ompsimd,sumprefix,65536,8960,19456,1563648
slurm+ompsimd,randsum,1048576,16384,520192,32864768
slurm+ompsimd,sumprefix,1048576,8192,307968,16912128
slurm+ompsimd,randsum,4194304,13312,1742848,86069504
slurm+ompsimd,sumprefix,4194304,10240,1178368,69410560
slurm+ompsimd,randsum,256,768,512,12800
slurm+ompsimd,sumprefix,256,512,256,15360
slurm+ompsimd,randsum,65536,16640,59392,3070720
slurm+ompsimd,sumprefix,65536,9216,20480,1546496
slurm+ompsimd,randsum,1048576,15616,529664,32877568
slurm+ompsimd,sumprefix,1048576,8192,314624,16898816
slurm+ompsimd,randsum,4194304,14336,1736192,85982976
slurm+ompsimd,sumprefix,4194304,11008,1214208,69449216
slurm+ompsimd,randsum,256,768,256,16640
slurm+ompsimd,sumprefix,256,512,256,15872
slurm+ompsimd,randsum,65536,19968,55552,2435840
slurm+ompsimd,sumprefix,65536,8448,20736,1556480
slurm+ompsimd,randsum,1048576,15360,518144,32935680
slurm+ompsimd,sumprefix,1048576,8448,304640,16866560
slurm+ompsimd,randsum,4194304,13056,1776384,85996544
slurm+ompsimd,sumprefix,4194304,9984,1156864,69697536
slurm+ompsimd,randsum,256,768,512,13568
slurm+ompsimd,sumprefix,256,512,256,16896
slurm+ompsimd,randsum,65536,22528,76288,3823872
slurm+ompsimd,sumprefix,65536,9472,21504,1561088
slurm+ompsimd,randsum,1048576,24320,527104,32849664
slurm+ompsimd,sumprefix,1048576,8192,323840,16877056
slurm+ompsimd,randsum,4194304,13056,1779200,86415104
slurm+ompsimd,sumprefix,4194304,10240,1252608,69441280
slurm+ompsimd,randsum,256,768,512,11008
